ID,Name,Concepticon_ID,Concepticon_Gloss
Hale-1973-1798-2,thou,1215,THOU
Hale-1973-1798-3,we (incl),1131,WE (INCLUSIVE)
Hale-1973-1798-8,not,1240,NOT
Hale-1973-1798-10,many,1198,MANY
Hale-1973-1798-11,one,1493,ONE
Hale-1973-1798-12,two,1498,TWO
Hale-1973-1798-13,big,1202,BIG
Hale-1973-1798-14,long,1203,LONG
Hale-1973-1798-15,small,1246,SMALL
Hale-1973-1798-16,woman,962,WOMAN
Hale-1973-1798-17,man,1554,MAN
Hale-1973-1798-18,person,683,PERSON
Hale-1973-1798-19,fish,227,FISH
Hale-1973-1798-20,bird,937,BIRD
Hale-1973-1798-21,dog,2009,DOG
Hale-1973-1798-22,louse,1392,LOUSE
Hale-1973-1798-23,tree,906,TREE
Hale-1973-1798-24,seed,714,SEED
Hale-1973-1798-25,leaf,628,LEAF
Hale-1973-1798-26,root,670,ROOT
Hale-1973-1798-27,bark (of tree),1204,BARK
Hale-1973-1798-57,hear,1408,HEAR
Hale-1973-1798-67,sit,1416,SIT
Hale-1973-1798-70,say,1458,SAY
Hale-1973-1798-71,sun,1343,SUN
Hale-1973-1798-72,moon,1313,MOON
Hale-1973-1798-73,star,1430,STAR
Hale-1973-1798-74,water,948,WATER
Hale-1973-1798-76,stone,857,STONE
Hale-1973-1798-77,sand,671,SAND
Hale-1973-1798-78,earth,626,LAND
Hale-1973-1798-79,cloud,1489,CLOUD
Hale-1973-1798-81,fire,221,FIRE
Hale-1973-1798-82,ash,646,ASH
Hale-1973-1798-83,burn,2102,BURN
Hale-1973-1798-84,path,2252,PATH
Hale-1973-1798-85,mountain,639,MOUNTAIN
Hale-1973-1798-86,red,156,RED
Hale-1973-1798-87,green,1425,GREEN
Hale-1973-1798-88,yellow,1424,YELLOW
Hale-1973-1798-90,black,163,BLACK
Hale-1973-1798-91,night,1233,NIGHT
Hale-1973-1798-92,hot,2272,HOT OR WARM
Hale-1973-1798-94,full,1429,FULL
Hale-1973-1798-97,round,1395,ROUND
Hale-1973-1798-98,dry,1398,DRY
Hale-1973-1798-99,name,1405,NAME
Hale-1973-1798-100,body,1480,BODY
Hale-1973-1798-101,skeleton,2668,SKELETON
Hale-1973-1798-102,marrow,1835,MARROW
Hale-1973-1798-103,joint,999,JOINT
Hale-1973-1798-104,nerve,2626,NERVE
Hale-1973-1798-105,blood vessel,525,BLOOD VESSEL
Hale-1973-1798-106,ligament,,
Hale-1973-1798-107,wrinkle,2294,WRINKLE
Hale-1973-1798-108,body hair,189,HAIR (BODY)
Hale-1973-1798-109,pubic hair,36,PUBIC HAIR
Hale-1973-1798-110,eyebrow,1173,EYEBROW
Hale-1973-1798-111,eyelash,1540,EYELASH
Hale-1973-1798-112,beard,678,BEARD
Hale-1973-1798-113,mustache,1165,MOUSTACHE
Hale-1973-1798-114,skull,1605,SKULL
Hale-1973-1798-115,brain,1583,BRAIN
Hale-1973-1798-117,forehead,123,FOREHEAD
Hale-1973-1798-118,cheek,1730,CHEEK
Hale-1973-1798-119,jaw,798,JAW
Hale-1973-1798-120,face,1560,FACE
Hale-1973-1798-121,chin,1510,CHIN
Hale-1973-1798-122,eyeball,1248,EYE
Hale-1973-1798-123,nostril,1178,NOSTRIL
Hale-1973-1798-124,lip,478,LIP
Hale-1973-1798-125,molar,1049,MOLAR TOOTH
Hale-1973-1798-126,throat,1346,THROAT
Hale-1973-1798-127,neck,1333,NECK
Hale-1973-1798-128,shoulder,1482,SHOULDER
Hale-1973-1798-129,upper back,445,UPPER BACK
Hale-1973-1798-130,lower back,,
Hale-1973-1798-131,spine,805,SPINE
Hale-1973-1798-132,chest,1592,CHEST
Hale-1973-1798-133,rib,801,RIB
Hale-1973-1798-134,nipple,796,NIPPLE
Hale-1973-1798-135,lung,688,LUNG
Hale-1973-1798-136,waist,1681,WAIST
Hale-1973-1798-137,navel,1838,NAVEL
Hale-1973-1798-138,umbilical cord,2663,UMBILICAL CORD
Hale-1973-1798-139,child,1304,CHILD (YOUNG HUMAN)
Hale-1973-1798-140,kidney,489,KIDNEY
Hale-1973-1798-141,spleen,1744,SPLEEN
Hale-1973-1798-142,intestines,1991,INTESTINES
